Date,Open,High,Low,Close,Adj Close,Volume
2017-06-06,38.47499847,38.95249939,38.44499969,38.61249924,36.10243225,106499600
2017-06-07,38.75500107,38.99499893,38.61999893,38.84249878,36.31747055,84278400
2017-06-08,38.8125,38.88499832,38.59999847,38.74750137,36.22864532,85003200
2017-06-09,38.79750061,38.79750061,36.50500107,37.24499893,34.82382202,259530800
2017-06-12,36.43500137,36.52249908,35.62749863,36.35499954,33.99169159,289229200
2017-06-13,36.79000092,36.86249924,36.28749847,36.64749908,34.26517487,136661600
2017-06-14,36.875,36.875,35.95999908,36.29000092,33.9309082,126124800
2017-06-15,35.83000183,36.11999893,35.55250168,36.07249832,33.72755051,128661600
2017-06-16,35.94499969,36.125,35.54999924,35.56750107,33.25537872,201444400
2017-06-19,35.91500092,36.68500137,35.91500092,36.58499908,34.2067337,130165600
2017-06-20,36.71749878,36.71749878,36.23500061,36.25249863,33.89584351,99600400
2017-06-21,36.38000107,36.51750183,36.15250015,36.46749878,34.09687424,85063200
2017-06-22,36.44250107,36.67499924,36.27999878,36.40750122,34.04077148,76425200
2017-06-23,36.28250122,36.79000092,36.27750015,36.56999969,34.19271469,141757600
2017-06-26,36.79249954,37.06999969,36.34500122,36.45500183,34.08518982,102769600
2017-06-27,36.25249863,36.54000092,35.90499878,35.93249893,33.59666061,99047600
2017-06-28,36.12250137,36.52750015,35.79000092,36.45750046,34.0875206,88329600
2017-06-29,36.17750168,36.28250122,35.56999969,35.91999817,33.58496475,125997600
2017-06-30,36.11249924,36.24000168,35.94499969,36.00500107,33.66444016,92096400
2017-07-03,36.22000122,36.32500076,35.77500153,35.875,33.54289627,57111200
2017-07-05,35.92250061,36.19749832,35.68000031,36.02249908,33.68080139,86278400
2017-07-06,35.75500107,35.875,35.60250092,35.68249893,33.36289978,96515200
2017-07-07,35.72499847,36.1875,35.72499847,36.04499817,33.70183563,76806800
2017-07-10,36.02750015,36.48749924,35.84249878,36.26499939,33.90754318,84362400
2017-07-11,36.18249893,36.46250153,36.09500122,36.38249969,34.01739883,79127200
2017-07-12,36.46749878,36.54499817,36.20500183,36.43500137,34.06649399,99538000
2017-07-13,36.375,37.12250137,36.36000061,36.94250107,34.54099274,100797600
2017-07-14,36.99250031,37.33250046,36.83250046,37.25999832,34.83784485,80528400
2017-07-17,37.20500183,37.72499847,37.14250183,37.38999939,34.95939636,95174000
2017-07-18,37.29999924,37.53250122,37.16749954,37.52000046,35.08094788,71475200
2017-07-19,37.61999893,37.85499954,37.48749924,37.75500107,35.30068588,83692000
2017-07-20,37.875,37.93500137,37.54750061,37.58499908,35.14172363,68974800
2017-07-21,37.49750137,37.61000061,37.22000122,37.56750107,35.12536621,105010400
2017-07-24,37.64500046,38.11000061,37.47499847,38.02249908,35.55078125,85972800
2017-07-25,37.95000076,38.45999908,37.95000076,38.18500137,35.70271683,75415600
2017-07-26,38.33750153,38.48249817,38.26499939,38.36500168,35.87101746,63124000
2017-07-27,38.4375,38.49750137,36.82500076,37.63999939,35.19315338,129905200
2017-07-28,37.47249985,37.55749893,37.29750061,37.375,34.94537735,68854800
2017-07-31,37.47499847,37.58250046,37.03250122,37.18249893,34.76539993,79383600
2017-08-01,37.27500153,37.55500031,37.10250092,37.51250076,35.07394409,141474400
2017-08-02,39.81999969,39.9375,39.04000092,39.28499985,36.73122025,279747200
2017-08-03,39.26250076,39.30250168,38.75500107,38.89250183,36.36424255,108389200
2017-08-04,39.01750183,39.34999847,38.92250061,39.09749985,36.55590439,82239600
2017-08-07,39.26499939,39.72999954,39.16749954,39.70249939,37.1215744,87481200
2017-08-08,39.65000153,40.45750046,39.56750107,40.02000046,37.41842651,144823600
2017-08-09,39.81499863,40.31750107,39.77750015,40.26499939,37.6475029,104526000
2017-08-10,39.97499847,40,38.65750122,38.83000183,36.44837189,163217200
2017-08-11,39.15000153,39.64250183,39.01750183,39.36999893,36.95524216,105028400
2017-08-14,39.83000183,40.05250168,39.6875,39.96250153,37.51140594,88490800
2017-08-15,40.16500092,40.54999924,40.03499985,40.40000153,37.92207336,117862000
2017-08-16,40.48500061,40.62749863,40.03749847,40.23749924,37.76954651,110686400
2017-08-17,40.13000107,40.17750168,39.45999908,39.46500015,37.04441833,111762400
2017-08-18,39.46500015,39.875,39.18000031,39.375,36.95993423,109712400
2017-08-21,39.375,39.47249985,38.77750015,39.30250168,36.89188004,105474000
2017-08-22,39.55749893,40,39.50500107,39.94499969,37.4949646,86418400
2017-08-23,39.76750183,40.11750031,39.72000122,39.99499893,37.54191971,77596400
2017-08-24,40.10749817,40.18500137,39.63750076,39.81750107,37.37530136,79275600
2017-08-25,39.91249847,40.13999939,39.81750107,39.96500015,37.51374817,101920400
2017-08-28,40.03499985,40.5,39.98249817,40.36750031,37.8915596,103864000
2017-08-29,40.02500153,40.77999878,40,40.72750092,38.22947311,118067600
2017-08-30,40.95000076,40.97249985,40.65250015,40.83750153,38.33273697,109078400
2017-08-31,40.90999985,41.13000107,40.86999893,41,38.48527527,107140400
2017-09-01,41.20000076,41.23500061,40.90750122,41.01250076,38.49700165,66364400
2017-09-05,40.9375,41.0625,40.13999939,40.52000046,38.03470612,117874000
2017-09-06,40.67750168,40.74750137,40.13000107,40.47750092,37.99481964,86606800
2017-09-07,40.52249908,40.56000137,40.09000015,40.31499863,37.84228134,87714000
2017-09-08,40.21500015,40.28749847,39.63249969,39.65750122,37.22511292,114446000
2017-09-11,40.125,40.51250076,39.97249985,40.375,37.89860535,126323200
2017-09-12,40.65250015,40.99000168,39.69250107,40.21500015,37.74840927,286856000
2017-09-13,39.96749878,39.99000168,39.47750092,39.91249847,37.46446609,179629600
2017-09-14,39.74750137,39.84999847,39.52249908,39.56999969,37.14298248,95042800
2017-09-15,39.61750031,40.24250031,39.5,39.97000122,37.51844025,196458400
2017-09-18,40.02750015,40.125,39.5,39.66749954,37.23449707,113077600
2017-09-19,39.87749863,39.94250107,39.61000061,39.68249893,37.24857712,83242400
2017-09-20,39.47499847,39.56499863,38.45750046,39.01750183,36.62436295,211805600
2017-09-21,38.95000076,38.95000076,38.1875,38.34749985,35.99546814,150046800
2017-09-22,37.88499832,38.06750107,37.63999939,37.97249985,35.64346695,186581600
2017-09-25,37.49750137,37.95750046,37.29000092,37.63750076,35.32901764,177549200
2017-09-26,37.94499969,38.47999954,37.92250061,38.28499985,35.93680191,146640000
2017-09-27,38.45000076,38.68000031,38.38499832,38.55749893,36.19257736,102016800
2017-09-28,38.47249985,38.56999969,38.17499924,38.31999969,35.96963882,88022000
2017-09-29,38.30250168,38.53250122,38,38.52999878,36.16676331,105199200
2017-10-02,38.56499863,38.61249924,38.18000031,38.45249939,36.09402466,74795200
2017-10-03,38.50249863,38.77249908,38.47750092,38.61999893,36.25124359,64921200
2017-10-04,38.40750122,38.46500015,38.11500168,38.36999893,36.01657867,80655200
2017-10-05,38.54499817,38.86000061,38.51250076,38.84749985,36.46479034,85135200
2017-10-06,38.74250031,38.87250137,38.63999939,38.82500076,36.44367218,69630400
2017-10-09,38.95249939,39.18249893,38.87250137,38.95999908,36.57038498,65051600
2017-10-10,39.01499939,39.5,38.77500153,38.97499847,36.58446503,62468000
2017-10-11,38.99250031,39.24499893,38.9375,39.13750076,36.73700714,67622400
2017-10-12,39.08750153,39.34249878,38.93249893,39,36.6079483,64500400
2017-10-13,39.18249893,39.31999969,39.10250092,39.24750137,36.84026337,65576800
2017-10-16,39.47499847,40,39.41249847,39.97000122,37.51844025,96486000
2017-10-17,39.94499969,40.21749878,39.80749893,40.11750031,37.65690231,75989200
2017-10-18,40.10499954,40.17750168,39.90000153,39.93999863,37.49028397,65496800
2017-10-19,39.1875,39.27000046,38.75500107,38.99499893,36.6032486,170336800
2017-10-20,39.15250015,39.4375,38.99000168,39.0625,36.6666069,95896400
2017-10-23,39.22249985,39.42250061,38.875,39.04249954,36.64784241,87937200
2017-10-24,39.07249832,39.35499954,39.04999924,39.27500153,36.86606216,71028800
2017-10-25,39.22750092,39.38750076,38.81750107,39.10250092,36.70414352,84828400
2017-10-26,39.30749893,39.45750046,39.19499969,39.35250092,36.93881989,68002000
2017-10-27,39.82249832,40.90000153,39.67499924,40.76250076,38.26233673,177816800
2017-10-30,40.97249985,42.01750183,40.93000031,41.68000031,39.12356949,178803200
2017-10-31,41.97499847,42.41249847,41.73500061,42.25999832,39.66799164,144187200
2017-11-01,42.46749878,42.48500061,41.40250015,41.72249985,39.16345215,134551200
2017-11-02,41.65000153,42.125,41.31999969,42.02750015,39.44974136,165573600
2017-11-03,43.5,43.56499863,42.77999878,43.125,40.47992706,237594400
2017-11-06,43.09249878,43.74750137,42.93000031,43.5625,40.89060593,140105200
2017-11-07,43.47750092,43.8125,43.40000153,43.70249939,41.02200699,97446000
2017-11-08,43.66500092,44.06000137,43.58250046,44.06000137,41.35758972,97638000
2017-11-09,43.77750015,44.02500153,43.28499985,43.97000122,41.27311325,117930400
2017-11-10,43.77750015,43.84500122,43.56750107,43.66749954,41.1364975,100582000
2017-11-13,43.375,43.625,43.34999847,43.49250031,40.9716568,67928400
2017-11-14,43.25999832,43.36999893,42.79499817,42.83499908,40.35227585,99130000
2017-11-15,42.49250031,42.58000183,42.09500122,42.27000046,39.82000732,116632400
2017-11-16,42.79499817,42.96749878,42.57500076,42.77500153,40.29573822,94550000
2017-11-17,42.75999832,42.84749985,42.40999985,42.53749847,40.07198715,87598000
2017-11-20,42.57249832,42.63999939,42.38999939,42.49499893,40.03197098,65049600
2017-11-21,42.69499969,43.42499924,42.69499969,43.28499985,40.77617645,100525200
2017-11-22,43.34000015,43.75,43.26250076,43.74000168,41.20480728,102355600
2017-11-24,43.77500153,43.875,43.66249847,43.74250031,41.20716476,56106800
2017-11-27,43.76250076,43.77000046,43.33499908,43.52249908,40.99991226,82867200
2017-11-28,43.57500076,43.71749878,42.96500015,43.26750183,40.75969696,105715200
2017-11-29,43.15750122,43.22999954,41.79000092,42.36999893,39.91422653,166665600
2017-11-30,42.60749817,43.03499985,42.11000061,42.96250153,40.47237396,166108800
2017-12-01,42.48749924,42.91749954,42.125,42.76250076,40.28396225,159037200
2017-12-04,43.11999893,43.15499878,42.40750122,42.45000076,39.98957443,130169600
2017-12-05,42.26499939,42.88000107,42.09999847,42.40999985,39.95189667,109400800
2017-12-06,41.875,42.54999924,41.61500168,42.25249863,39.80351639,114240000
2017-12-07,42.25749969,42.61000061,42.22750092,42.33000183,39.87653351,102693200
2017-12-08,42.62250137,42.75,42.20500183,42.34249878,39.88830566,93420800
2017-12-11,42.29999924,43.22249985,42.19749832,43.16749954,40.6654892,141095200
2017-12-12,43.03749847,43.09749985,42.86500168,42.92499924,40.43704224,77636800
2017-12-13,43.125,43.38499832,43,43.06750107,40.57128906,95273600
2017-12-14,43.09999847,43.28250122,42.91249847,43.05500031,40.55951309,81906000
2017-12-15,43.40750122,43.54249954,43.11500168,43.49250031,40.9716568,160677200
2017-12-18,43.72000122,44.29999924,43.71500015,44.10499954,41.54865265,117684400
2017-12-19,43.75749969,43.84749985,43.52249908,43.63499832,41.105896,109745600
2017-12-20,43.71749878,43.85499954,43.3125,43.58750153,41.06115341,93902400
2017-12-21,43.54249954,44.00500107,43.52500153,43.75249863,41.21658325,83799600
2017-12-22,43.66999817,43.85499954,43.625,43.75249863,41.21658325,65397600
2017-12-26,42.70000076,42.86750031,42.41999817,42.64250183,40.17091751,132742000
2017-12-27,42.52500153,42.69499969,42.42750168,42.65000153,40.17797852,85992800
2017-12-28,42.75,42.96250153,42.61999893,42.77000046,40.2910347,65920800
2017-12-29,42.63000107,42.64749908,42.30500031,42.30749893,39.85533142,103999600
2018-01-02,42.54000092,43.07500076,42.31499863,43.06499863,40.56892776,102223600
2018-01-03,43.13249969,43.63750076,42.99000168,43.05749893,40.56187057,118071600
2018-01-04,43.13499832,43.36750031,43.02000046,43.25749969,40.75027084,89738400
2018-01-05,43.36000061,43.84249878,43.26250076,43.75,41.21421432,94640000
2018-01-08,43.58750153,43.90250015,43.48249817,43.58750153,41.06115341,82271200
2018-01-09,43.63750076,43.76499939,43.35250092,43.58250046,41.05643845,86336000
2018-01-10,43.29000092,43.57500076,43.25,43.57249832,41.0470047,95839600
2018-01-11,43.64749908,43.87250137,43.62250137,43.81999969,41.28016663,74670800
2018-01-12,44.04499817,44.34000015,43.91249847,44.27249908,41.70645142,101672400
2018-01-16,44.47499847,44.84749985,44.03499985,44.04750061,41.49448013,118263600
2018-01-17,44.03749847,44.8125,43.76750183,44.77500153,42.17981339,137547200
2018-01-18,44.84249878,45.02500153,44.5625,44.81499863,42.21749878,124773600
2018-01-19,44.65250015,44.89500046,44.35250092,44.61500168,42.02909088,129700400
2018-01-22,44.32500076,44.44499969,44.15000153,44.25,41.6852417,108434400
2018-01-23,44.32500076,44.86000061,44.20500183,44.25999832,41.69466782,130756400
2018-01-24,44.3125,44.32500076,43.29999924,43.55500031,41.03052902,204420400
2018-01-25,43.62749863,43.73749924,42.63249969,42.77750015,40.2980957,166116000
2018-01-26,43,43,42.51499939,42.87749863,40.39229965,156572000
2018-01-29,42.54000092,42.54000092,41.76750183,41.99000168,39.5562439,202561600
2018-01-30,41.38249969,41.84249878,41.17499924,41.74250031,39.32308578,184192800
2018-01-31,41.71749878,42.11000061,41.625,41.85749817,39.43142319,129915600
2018-02-01,41.79249954,42.15499878,41.68999863,41.94499969,39.51384735,188923200
2018-02-02,41.5,41.70000076,40.02500153,40.125,37.79933167,346375200
2018-02-05,39.77500153,40.97000122,39,39.12250137,36.85493851,290954000
2018-02-06,38.70750046,40.93000031,38.5,40.75749969,38.39518356,272975200
2018-02-07,40.77249908,40.84999847,39.76750183,39.88499832,37.57323837,206434400
2018-02-08,40.07249832,40.25,38.75749969,38.78749847,36.53935623,217562000
2018-02-09,39.26750183,39.47249985,37.56000137,39.10250092,36.98627853,282690400
2018-02-12,39.625,40.97249985,39.37749863,40.67750168,38.47604752,243278000
2018-02-13,40.48749924,41.1875,40.41249847,41.08499908,38.86148834,130196800
2018-02-14,40.75999832,41.88499832,40.72000122,41.84249878,39.57799911,162579600
2018-02-15,42.44749832,43.27249908,42.25,43.24750137,40.90695953,204588800
2018-02-16,43.09000015,43.70500183,42.94250107,43.10749817,40.7745285,160704400
2018-02-20,43.01250076,43.56499863,42.85499954,42.96250153,40.63738632,135722000
2018-02-21,43.20750046,43.52999878,42.75249863,42.76750183,40.45293808,149886400
2018-02-22,42.95000076,43.48749924,42.92750168,43.125,40.79108429,123967600
2018-02-23,43.41749954,43.91249847,43.38499832,43.875,41.50049973,135249600
2018-02-26,44.08750153,44.84749985,44.05250168,44.74250031,42.32104492,152648800
2018-02-27,44.77500153,45.11999893,44.54000092,44.59749985,42.18390274,155712400
2018-02-28,44.81499863,45.15499878,44.51250076,44.52999878,42.12004852,151128400
2018-03-01,44.63499832,44.94499969,43.16500092,43.75,41.38225937,195208000
2018-03-02,43.20000076,44.07500076,43.11249924,44.05250168,41.66838837,153816000
2018-03-05,43.80250168,44.43500137,43.63000107,44.20500183,41.8126297,113605600
2018-03-06,44.47750092,44.5625,44.03250122,44.16749954,41.77716064,95154000
2018-03-07,43.73500061,43.96250153,43.56750107,43.75749969,41.38936234,126814000
2018-03-08,43.86999893,44.27999878,43.76750183,44.23500061,41.84101486,95096400
2018-03-09,44.49000168,45,44.34749985,44.99499893,42.55988693,128740800
2018-03-12,45.07249832,45.59749985,45.05250168,45.43000031,42.97134399,128828400
2018-03-13,45.64749908,45.875,44.81000137,44.99250031,42.55752182,126774000
2018-03-14,45.08000183,45.13000107,44.45249939,44.61000061,42.19571686,117473600
2018-03-15,44.625,45.06000137,44.51750183,44.66249847,42.2453804,90975200
2018-03-16,44.66249847,44.77999878,44.40499878,44.50500107,42.09640503,157618800
2018-03-19,44.33000183,44.36750031,43.41500092,43.82500076,41.45320129,133787200
2018-03-20,43.81000137,44.20000076,43.73500061,43.81000137,41.43902588,78597600
2018-03-21,43.75999832,43.77249908,42.81499863,42.81750107,40.50022507,148219600
2018-03-22,42.5,43.16999817,42.15000153,42.21250153,39.92797089,165963200
2018-03-23,42.09749985,42.47999954,41.23500061,41.23500061,39.00338364,164115200
2018-03-26,42.01750183,43.27500153,41.61000061,43.19250107,40.85492706,150164800
2018-03-27,43.41999817,43.78749847,41.72999954,42.08499908,39.80737305,163690400
2018-03-28,41.8125,42.50500107,41.29750061,41.61999893,39.36753464,166674000
2018-03-29,41.95249939,42.9375,41.72499847,41.94499969,39.67495728,153594000
2018-04-02,41.65999985,42.23500061,41.11750031,41.66999817,39.41483688,150347200
2018-04-03,41.90999985,42.1875,41.22000122,42.09749985,39.81919098,121112000
2018-04-04,41.22000122,43.00249863,41.19250107,42.90250015,40.58063507,138422000
2018-04-05,43.14500046,43.55749893,43.02000046,43.20000076,40.86203766,107732800
2018-04-06,42.74250031,43.11999893,42.04999924,42.09500122,39.81682587,140021200
2018-04-09,42.47000122,43.27249908,42.46250153,42.51250076,40.2117424,116070800
2018-04-10,43.25,43.5,42.88249969,43.3125,40.96843719,113634400
2018-04-11,43.05749893,43.47999954,42.92499924,43.11000061,40.77690125,89726400
2018-04-12,43.35250092,43.75,43.25999832,43.53499985,41.17890167,91557200
2018-04-13,43.69499969,43.95999908,43.46250153,43.68249893,41.31842422,100497200
2018-04-16,43.75749969,44.04750061,43.70750046,43.95500183,41.57617188,86313600
2018-04-17,44.12250137,44.73500061,44.10250092,44.56000137,42.14842224,106421600
2018-04-18,44.45249939,44.70500183,44.22000122,44.45999908,42.05384064,83018000
2018-04-19,43.43999863,43.84749985,43.16500092,43.20000076,40.86203766,139235200
2018-04-20,42.65000153,42.80500031,41.35749817,41.43000031,39.18782043,261964400
2018-04-23,41.70750046,41.72999954,41.02249908,41.31000137,39.07432175,146062000
2018-04-24,41.41749954,41.58250046,40.30500031,40.73500061,38.53044128,134768000
2018-04-25,40.65499878,41.35499954,40.60250092,40.91249847,38.69832611,113528400
2018-04-26,41.02999878,41.43249893,40.84249878,41.05500031,38.83311462,111852000
2018-04-27,41,41.08250046,40.15750122,40.58000183,38.38382339,142623200
2018-04-30,40.53250122,41.81499863,40.45999908,41.31499863,39.07905197,169709600
2018-05-01,41.60250092,42.29999924,41.31750107,42.27500153,39.98709106,214277600
2018-05-02,43.80749893,44.4375,43.45000076,44.14250183,41.75352859,266157600
2018-05-03,43.97000122,44.375,43.61000061,44.22249985,41.82917786,136272800
2018-05-04,44.5625,46.0625,44.54249954,45.95750046,43.47029495,224805200
2018-05-07,46.29499817,46.91749954,46.1875,46.29000092,43.78481293,169805600
2018-05-08,46.24750137,46.55500031,45.91749954,46.51250076,43.99525452,113611200
2018-05-09,46.63750076,46.84999847,46.30500031,46.84000015,44.30503082,92844800
2018-05-10,46.93500137,47.59249878,46.91249847,47.50999832,44.93877411,111957200
2018-05-11,47.37250137,47.51499939,46.86249924,47.14749908,44.76786804,104848800
2018-05-14,47.25249863,47.38249969,46.96500015,47.03749847,44.66341019,83115200
2018-05-15,46.69499969,46.76750183,46.27500153,46.61000061,44.25748825,94780800
2018-05-16,46.51750183,47.11500168,46.5,47.04499817,44.67053223,76732400
2018-05-17,47,47.22750092,46.59000015,46.74750137,44.38805008,69176000
2018-05-18,46.79750061,46.95249939,46.53250122,46.57749939,44.22663116,73190800
2018-05-21,47,47.31750107,46.72750092,46.90750122,44.53997421,73603200
2018-05-22,47.09500122,47.22000122,46.69499969,46.79000092,44.42840195,60962800
2018-05-23,46.58750153,47.125,46.43999863,47.09000015,44.71326065,80233600
2018-05-24,47.19250107,47.20999908,46.55250168,47.03749847,44.66341019,92936000
2018-05-25,47.05749893,47.41249847,46.91249847,47.14500046,44.76549149,69844000
2018-05-29,46.90000153,47.1875,46.71749878,46.97499847,44.60406876,90056400
2018-05-30,46.93000031,47,46.69499969,46.875,44.50911331,74762000
2018-05-31,46.80500031,47.05749893,46.53499985,46.71749878,44.35956192,109931200
2018-06-01,46.99750137,47.56499863,46.9375,47.56000137,45.15953827,93770000
2018-06-04,47.90999985,48.35499954,47.83750153,47.95750046,45.53698349,105064800
2018-06-05,48.26750183,48.48500061,48.09000015,48.32749939,45.88830948,86264000
2018-06-06,48.40750122,48.52000046,47.97999954,48.49499893,46.04734802,83734400
2018-06-07,48.53499985,48.54999924,48.08499908,48.36500168,45.92390823,85388800
2018-06-08,47.79249954,48,47.44250107,47.92499924,45.50611877,106627200
2018-06-11,47.83750153,47.99250031,47.55250168,47.80749893,45.39454269,73234000
2018-06-12,47.84749985,48.15250015,47.78749847,48.06999969,45.64379883,67644400
2018-06-13,48.10499954,48.22000122,47.61000061,47.67499924,45.26873398,86553600
2018-06-14,47.88750076,47.89250183,47.55500031,47.70000076,45.29247284,86440400
2018-06-15,47.50749969,47.54000092,47.06499863,47.20999908,44.82720566,246876800
2018-06-18,46.97000122,47.30500031,46.79999924,47.18500137,44.8034668,73939600
2018-06-19,46.28499985,46.58250046,45.86249924,46.42250061,44.07944489,134314000
2018-06-20,46.58750153,46.79999924,46.43249893,46.625,44.2717247,82514800
2018-06-21,46.8125,47.08750153,46.23500061,46.36500168,44.02486038,102847600
2018-06-22,46.52999878,46.53749847,46.17499924,46.22999954,43.89666367,108801600
2018-06-25,45.84999847,46.22999954,45.18249893,45.54249954,43.24386215,126652400
2018-06-26,45.74750137,46.63249969,45.63499832,46.10749817,43.78033829,98276800
2018-06-27,46.30749893,46.81999969,46.00749969,46.04000092,43.71625519,101141200
2018-06-28,46.02500153,46.55250168,45.95000076,46.375,44.03435898,69460800
2018-06-29,46.57249832,46.79750061,45.72750092,46.27750015,43.94176865,90950800
2018-07-02,45.95500183,46.82500076,45.85499954,46.79499817,44.43314743,70925200
2018-07-03,46.94749832,46.98749924,45.88499832,45.97999954,43.65927887,55819200
2018-07-05,46.31499863,46.60250092,46.06999969,46.34999847,44.01060867,66416800
2018-07-06,46.35499954,47.10749817,46.29999924,46.99250031,44.62068176,69940800
2018-07-09,47.375,47.66999817,47.32500076,47.64500046,45.24023819,79026400
2018-07-10,47.67750168,47.81999969,47.54499817,47.58750153,45.18564606,63756400
2018-07-11,47.125,47.44499969,46.90250015,46.97000122,44.59931946,75326000
2018-07-12,47.38249969,47.85250092,47.32749939,47.75749969,45.34706879,72164400
2018-07-13,47.77000046,47.95999908,47.72499847,47.83250046,45.41828537,50055600
2018-07-16,47.88000107,48.16249847,47.60499954,47.72750092,45.31857681,60172400
2018-07-17,47.4375,47.96749878,47.29999924,47.86249924,45.44676971,62138000
2018-07-18,47.94499969,47.95000076,47.48249817,47.59999847,45.1975174,65573600
2018-07-19,47.42250061,48.13750076,47.42250061,47.97000122,45.54885101,81147200
2018-07-20,47.94499969,48.10749817,47.54249954,47.86000061,45.44438934,82704800
2018-07-23,47.66999817,47.99000168,47.38999939,47.90250015,45.4847641,63957600
2018-07-24,48.11249924,48.41500092,48.01250076,48.25,45.81470871,74791600
2018-07-25,48.26499939,48.71250153,48.10749817,48.70500183,46.24676132,66839600
2018-07-26,48.65250015,48.99000168,48.40250015,48.55250168,46.1019516,76304000
2018-07-27,48.74750137,48.79750061,47.52500153,47.74499893,45.33519745,96096000
2018-07-30,47.97499847,48.04999924,47.26750183,47.47750092,45.08119965,84118000
2018-07-31,47.57500076,48.03499985,47.33499908,47.57249832,45.17140198,157492000
2018-08-01,49.78250122,50.43999863,49.32749939,50.375,47.83245468,271742800
2018-08-02,50.14500046,52.09500122,50.08750153,51.84749985,49.23064041,249616000
2018-08-03,51.75749969,52.18500137,51.36999893,51.99750137,49.37306213,133789600
2018-08-06,52,52.3125,51.76750183,52.26750183,49.62944794,101701600
2018-08-07,52.33000183,52.375,51.68999863,51.77750015,49.16416931,102349600
2018-08-08,51.51250076,51.95249939,51.13000107,51.8125,49.19739914,90102000
2018-08-09,52.38249969,52.44499969,51.79999924,52.22000122,49.5843277,93970400
2018-08-10,51.84000015,52.27500153,51.66749954,51.88249969,49.43664551,98444800
2018-08-13,52.32749939,52.73749924,51.92499924,52.21749878,49.75585556,103563600
2018-08-14,52.54000092,52.63999939,52.06499863,52.4375,49.9654808,82992000
2018-08-15,52.30500031,52.68500137,52.08250046,52.56000137,50.08221817,115230400
2018-08-16,52.9375,53.45249939,52.86750031,53.33000183,50.81591034,114001600
2018-08-17,53.36000061,54.48749924,53.29000092,54.39500046,51.83069611,141708000
2018-08-20,54.52500153,54.79499817,53.77750015,53.86500168,51.32568741,121150800
2018-08-21,54.20000076,54.29750061,53.50749969,53.75999832,51.22562408,104639200
2018-08-22,53.52500153,54.09000015,53.45999908,53.76250076,51.2280159,76072400
2018-08-23,53.66249847,54.26250076,53.65000153,53.87250137,51.33283997,75532800
2018-08-24,54.15000153,54.22499847,53.77750015,54.04000092,51.49243164,73905600
2018-08-27,54.28749847,54.68500137,54.08250046,54.48500061,51.91645432,82100400
2018-08-28,54.75249863,55.13499832,54.72999954,54.92499924,52.33572006,91107200
2018-08-29,55.03749847,55.87250137,54.85250092,55.74499893,53.11705399,109019200
2018-08-30,55.8125,57.06499863,55.59999847,56.25749969,53.60540009,195175200
2018-08-31,56.62749863,57.21749878,56.5,56.90750122,54.22476578,173360400
2018-09-04,57.10250092,57.29499817,56.65750122,57.09000015,54.39864731,109560400
2018-09-05,57.24750137,57.41749954,56.27500153,56.71749878,54.04371643,133332000
2018-09-06,56.55749893,56.83750153,55.32500076,55.77500153,53.14564133,137160000
2018-09-07,55.46250153,56.34249878,55.17750168,55.32500076,52.71685791,150479200
2018-09-10,55.23749924,55.46250153,54.11750031,54.58250046,52.00934982,158066000
2018-09-11,54.50249863,56.07500076,54.13999939,55.96250153,53.32430649,142996000
2018-09-12,56.23500061,56.25,54.95999908,55.26750183,52.66206741,197114800
2018-09-13,55.88000107,57.08750153,55.64250183,56.60250092,53.93413162,166825600
2018-09-14,56.4375,56.70999908,55.63000107,55.95999908,53.3219223,127997200
2018-09-17,55.53749847,55.73749924,54.31750107,54.47000122,51.90216064,148780400
2018-09-18,54.44749832,55.46250153,54.27999878,54.56000137,51.98792648,126286800
2018-09-19,54.625,54.90499878,53.82500076,54.59249878,52.01889038,108495200
2018-09-20,55.06000137,55.56999969,54.78749847,55.00749969,52.4143219,106435200
2018-09-21,55.19499969,55.34000015,54.32249832,54.41500092,51.84976959,384986800
2018-09-24,54.20500183,55.31499863,54.15750122,55.19749832,52.59536743,110773600
2018-09-25,54.9375,55.70500183,54.92499924,55.54750061,52.92886353,98217600
2018-09-26,55.25,55.9375,54.93999863,55.10499954,52.50723267,95938800
2018-09-27,55.95500183,56.61000061,55.88499832,56.23749924,53.58634186,120724800
2018-09-28,56.19749832,56.45999908,56.00500107,56.43500137,53.77453613,91717600
2018-10-01,56.98749924,57.35499954,56.58750153,56.81499863,54.13661194,94403200
2018-10-02,56.8125,57.5,56.65750122,57.31999969,54.61780167,99152800
2018-10-03,57.51250076,58.36750031,57.44499969,58.01750183,55.28242493,114619200
2018-10-04,57.69499969,58.08750153,56.68249893,56.99750137,54.31051254,128168000
2018-10-05,56.99000168,57.10250092,55.14500046,56.07249832,53.42911148,134322000
2018-10-08,55.55250168,56.20000076,55.04999924,55.94250107,53.30525589,118655600
2018-10-09,55.90999985,56.81750107,55.5625,56.71749878,54.04371643,107564000
2018-10-10,56.36500168,56.58750153,54.01250076,54.09000015,51.54008102,167962400
2018-10-11,53.63000107,54.875,53.08000183,53.61249924,51.08508301,212497600
2018-10-12,55.10499954,55.72000122,54.20999908,55.52750015,52.90980148,161351600
2018-10-15,55.29000092,55.45750046,54.31750107,54.34000015,51.77829361,123164000
2018-10-16,54.73249817,55.74750137,54.18999863,55.53749847,52.91934586,116736000
2018-10-17,55.57500076,55.65999985,54.83499908,55.29750061,52.69065094,91541600
2018-10-18,54.46500015,54.93500137,53.25,54.00500107,51.45908737,130325200
